date_time,Date,Time,Day_of_Week,school,company,weather,traffic,travel_time,day,hour,travel_time_minutes
8/30/2023 1:00,8/30/2023,1:00,Wednesday,lite,lite,sunny,lite,3:03,30,1,183
8/30/2023 2:00,8/30/2023,2:00,Wednesday,lite,lite,sunny,lite,3:01,30,2,181
8/30/2023 3:00,8/30/2023,3:00,Wednesday,lite,lite,sunny,lite,3:12,30,3,192
8/30/2023 4:00,8/30/2023,4:00,Wednesday,lite,lite,sunny,lite,3:00,30,4,180
8/30/2023 5:00,8/30/2023,5:00,Wednesday,lite,lite,sunny,lite,3:04,30,5,184
8/30/2023 6:00,8/30/2023,6:00,Wednesday,heavy,heavy,sunny,heavy,4:11,30,6,251
8/30/2023 7:00,8/30/2023,7:00,Wednesday,heavy,heavy,sunny,heavy,4:03,30,7,243
8/30/2023 8:00,8/30/2023,8:00,Wednesday,heavy,heavy,sunny,heavy,3:54,30,8,234
8/30/2023 9:00,8/30/2023,9:00,Wednesday,heavy,heavy,sunny,heavy,4:00,30,9,240
8/30/2023 10:00,8/30/2023,10:00,Wednesday,lite,lite,sunny,moderate,3:35,30,10,215
8/30/2023 11:00,8/30/2023,11:00,Wednesday,lite,lite,sunny,moderate,3:22,30,11,202
8/30/2023 12:00,8/30/2023,12:00,Wednesday,lite,lite,sunny,moderate,3:29,30,12,209
8/30/2023 13:00,8/30/2023,13:00,Wednesday,heavy,lite,sunny,moderate,3:42,30,13,222
8/30/2023 14:00,8/30/2023,14:00,Wednesday,heavy,lite,sunny,moderate,3:19,30,14,199
8/30/2023 15:00,8/30/2023,15:00,Wednesday,heavy,lite,sunny,moderate,3:39,30,15,219
8/30/2023 16:00,8/30/2023,16:00,Wednesday,heavy,heavy,sunny,heavy,4:07,30,16,247
8/30/2023 17:00,8/30/2023,17:00,Wednesday,heavy,heavy,sunny,heavy,3:57,30,17,237
8/30/2023 18:00,8/30/2023,18:00,Wednesday,heavy,heavy,sunny,heavy,3:50,30,18,230
8/30/2023 19:00,8/30/2023,19:00,Wednesday,heavy,heavy,sunny,heavy,4:02,30,19,242
8/30/2023 20:00,8/30/2023,20:00,Wednesday,heavy,heavy,sunny,heavy,3:52,30,20,232
8/30/2023 21:00,8/30/2023,21:00,Wednesday,lite,lite,sunny,lite,3:09,30,21,189
8/30/2023 22:00,8/30/2023,22:00,Wednesday,lite,lite,sunny,lite,3:11,30,22,191
8/30/2023 23:00,8/30/2023,23:00,Wednesday,lite,lite,sunny,lite,3:00,30,23,180
8/31/2023 0:00,8/31/2023,0:00,Thursday,lite,lite,sunny,lite,3:00,31,0,180
8/31/2023 1:00,8/31/2023,1:00,Thursday,lite,lite,sunny,lite,3:09,31,1,189
8/31/2023 2:00,8/31/2023,2:00,Thursday,lite,lite,sunny,lite,3:06,31,2,186
8/31/2023 3:00,8/31/2023,3:00,Thursday,lite,lite,sunny,lite,3:10,31,3,190
8/31/2023 4:00,8/31/2023,4:00,Thursday,lite,lite,sunny,lite,3:11,31,4,191
8/31/2023 5:00,8/31/2023,5:00,Thursday,lite,lite,sunny,lite,3:07,31,5,187
8/31/2023 6:00,8/31/2023,6:00,Thursday,heavy,heavy,sunny,heavy,3:48,31,6,228
8/31/2023 7:00,8/31/2023,7:00,Thursday,heavy,heavy,sunny,heavy,4:04,31,7,244
8/31/2023 8:00,8/31/2023,8:00,Thursday,heavy,heavy,sunny,heavy,4:08,31,8,248
8/31/2023 9:00,8/31/2023,9:00,Thursday,heavy,heavy,sunny,heavy,4:06,31,9,246
8/31/2023 10:00,8/31/2023,10:00,Thursday,lite,lite,sunny,moderate,3:28,31,10,208
8/31/2023 11:00,8/31/2023,11:00,Thursday,lite,lite,sunny,moderate,3:42,31,11,222
8/31/2023 12:00,8/31/2023,12:00,Thursday,lite,lite,sunny,moderate,3:30,31,12,210
8/31/2023 13:00,8/31/2023,13:00,Thursday,heavy,lite,sunny,moderate,3:35,31,13,215
8/31/2023 14:00,8/31/2023,14:00,Thursday,heavy,lite,sunny,moderate,3:30,31,14,210
8/31/2023 15:00,8/31/2023,15:00,Thursday,heavy,lite,sunny,moderate,3:44,31,15,224
8/31/2023 16:00,8/31/2023,16:00,Thursday,heavy,heavy,sunny,heavy,4:04,31,16,244
8/31/2023 17:00,8/31/2023,17:00,Thursday,heavy,heavy,sunny,heavy,4:03,31,17,243
8/31/2023 18:00,8/31/2023,18:00,Thursday,heavy,heavy,sunny,heavy,3:58,31,18,238
8/31/2023 19:00,8/31/2023,19:00,Thursday,heavy,heavy,sunny,heavy,4:11,31,19,251
8/31/2023 20:00,8/31/2023,20:00,Thursday,heavy,heavy,sunny,heavy,3:51,31,20,231
8/31/2023 21:00,8/31/2023,21:00,Thursday,lite,lite,sunny,lite,3:06,31,21,186
8/31/2023 22:00,8/31/2023,22:00,Thursday,lite,lite,sunny,lite,3:11,31,22,191
8/31/2023 23:00,8/31/2023,23:00,Thursday,lite,lite,sunny,lite,3:04,31,23,184
9/1/2023 0:00,9/1/2023,0:00,Friday,lite,lite,rain,lite,3:24,1,0,204
9/1/2023 1:00,9/1/2023,1:00,Friday,lite,lite,rain,lite,3:18,1,1,198
9/1/2023 2:00,9/1/2023,2:00,Friday,lite,lite,rain,lite,3:01,1,2,181
9/1/2023 3:00,9/1/2023,3:00,Friday,lite,lite,rain,lite,3:10,1,3,190
9/1/2023 4:00,9/1/2023,4:00,Friday,lite,lite,rain,lite,3:08,1,4,188
9/1/2023 5:00,9/1/2023,5:00,Friday,lite,lite,sunny,lite,3:12,1,5,192
9/1/2023 6:00,9/1/2023,6:00,Friday,heavy,heavy,sunny,heavy,3:47,1,6,227
9/1/2023 7:00,9/1/2023,7:00,Friday,heavy,heavy,rain,heavy,3:53,1,7,233
9/1/2023 8:00,9/1/2023,8:00,Friday,heavy,heavy,rain,heavy,4:30,1,8,270
9/1/2023 9:00,9/1/2023,9:00,Friday,heavy,heavy,sunny,heavy,3:47,1,9,227
9/1/2023 10:00,9/1/2023,10:00,Friday,lite,lite,rain,moderate,3:44,1,10,224
9/1/2023 11:00,9/1/2023,11:00,Friday,lite,lite,rain,moderate,3:24,1,11,204
9/1/2023 12:00,9/1/2023,12:00,Friday,lite,lite,rain,moderate,3:53,1,12,233
9/1/2023 13:00,9/1/2023,13:00,Friday,heavy,lite,rain,moderate,3:44,1,13,224
9/1/2023 14:00,9/1/2023,14:00,Friday,heavy,lite,sunny,moderate,3:29,1,14,209
9/1/2023 15:00,9/1/2023,15:00,Friday,heavy,lite,rain,moderate,3:59,1,15,239
9/1/2023 16:00,9/1/2023,16:00,Friday,heavy,heavy,sunny,heavy,4:08,1,16,248
9/1/2023 17:00,9/1/2023,17:00,Friday,heavy,heavy,sunny,heavy,4:08,1,17,248
9/1/2023 18:00,9/1/2023,18:00,Friday,heavy,heavy,rain,heavy,4:07,1,18,247
9/1/2023 19:00,9/1/2023,19:00,Friday,heavy,heavy,rain,heavy,3:50,1,19,230
9/1/2023 20:00,9/1/2023,20:00,Friday,heavy,heavy,rain,heavy,4:30,1,20,270
9/1/2023 21:00,9/1/2023,21:00,Friday,lite,lite,rain,lite,3:30,1,21,210
9/1/2023 22:00,9/1/2023,22:00,Friday,lite,lite,rain,lite,3:03,1,22,183
9/1/2023 23:00,9/1/2023,23:00,Friday,lite,lite,rain,lite,3:05,1,23,185
9/2/2023 0:00,9/2/2023,0:00,Saturday,lite,lite,rain,lite,3:01,2,0,181
9/2/2023 1:00,9/2/2023,1:00,Saturday,lite,lite,sunny,lite,3:09,2,1,189
9/2/2023 2:00,9/2/2023,2:00,Saturday,lite,lite,rain,lite,3:06,2,2,186
9/2/2023 3:00,9/2/2023,3:00,Saturday,lite,lite,sunny,lite,3:15,2,3,195
9/2/2023 4:00,9/2/2023,4:00,Saturday,lite,lite,rain,lite,3:28,2,4,208
9/2/2023 5:00,9/2/2023,5:00,Saturday,lite,lite,sunny,lite,3:05,2,5,185
9/2/2023 6:00,9/2/2023,6:00,Saturday,lite,lite,rain,lite,3:08,2,6,188
9/2/2023 7:00,9/2/2023,7:00,Saturday,lite,lite,sunny,lite,3:15,2,7,195
9/2/2023 8:00,9/2/2023,8:00,Saturday,lite,lite,rain,lite,3:11,2,8,191
9/2/2023 9:00,9/2/2023,9:00,Saturday,lite,lite,sunny,lite,3:06,2,9,186
9/2/2023 10:00,9/2/2023,10:00,Saturday,lite,lite,sunny,lite,3:08,2,10,188
9/2/2023 11:00,9/2/2023,11:00,Saturday,lite,lite,rain,lite,3:16,2,11,196
9/2/2023 12:00,9/2/2023,12:00,Saturday,lite,lite,rain,lite,3:28,2,12,208
9/2/2023 13:00,9/2/2023,13:00,Saturday,lite,lite,sunny,lite,3:03,2,13,183
9/2/2023 14:00,9/2/2023,14:00,Saturday,lite,lite,rain,lite,3:14,2,14,194
9/2/2023 15:00,9/2/2023,15:00,Saturday,lite,lite,rain,lite,3:10,2,15,190
9/2/2023 16:00,9/2/2023,16:00,Saturday,lite,lite,rain,lite,3:16,2,16,196
9/2/2023 17:00,9/2/2023,17:00,Saturday,lite,lite,sunny,lite,3:15,2,17,195
9/2/2023 18:00,9/2/2023,18:00,Saturday,lite,lite,sunny,lite,3:15,2,18,195
9/2/2023 19:00,9/2/2023,19:00,Saturday,lite,lite,sunny,lite,3:15,2,19,195
9/2/2023 20:00,9/2/2023,20:00,Saturday,lite,lite,sunny,lite,3:03,2,20,183
9/2/2023 21:00,9/2/2023,21:00,Saturday,lite,lite,sunny,lite,3:11,2,21,191
9/2/2023 22:00,9/2/2023,22:00,Saturday,lite,lite,rain,lite,3:17,2,22,197
9/2/2023 23:00,9/2/2023,23:00,Saturday,lite,lite,rain,lite,3:26,2,23,206
9/3/2023 0:00,9/3/2023,0:00,Sunday,lite,lite,sunny,lite,3:08,3,0,188
9/3/2023 1:00,9/3/2023,1:00,Sunday,lite,lite,sunny,lite,3:00,3,1,180
9/3/2023 2:00,9/3/2023,2:00,Sunday,lite,lite,rain,lite,3:16,3,2,196
9/3/2023 3:00,9/3/2023,3:00,Sunday,lite,lite,rain,lite,3:20,3,3,200
9/3/2023 4:00,9/3/2023,4:00,Sunday,lite,lite,rain,lite,3:29,3,4,209
9/3/2023 5:00,9/3/2023,5:00,Sunday,lite,lite,rain,lite,3:27,3,5,207
9/3/2023 6:00,9/3/2023,6:00,Sunday,lite,lite,sunny,lite,3:03,3,6,183
9/3/2023 7:00,9/3/2023,7:00,Sunday,lite,lite,rain,lite,3:15,3,7,195
9/3/2023 8:00,9/3/2023,8:00,Sunday,lite,lite,rain,lite,3:29,3,8,209
9/3/2023 9:00,9/3/2023,9:00,Sunday,lite,lite,sunny,lite,3:09,3,9,189
9/3/2023 10:00,9/3/2023,10:00,Sunday,lite,lite,sunny,lite,3:14,3,10,194
9/3/2023 11:00,9/3/2023,11:00,Sunday,lite,lite,sunny,lite,3:00,3,11,180
9/3/2023 12:00,9/3/2023,12:00,Sunday,lite,lite,rain,lite,3:23,3,12,203
9/3/2023 13:00,9/3/2023,13:00,Sunday,lite,lite,rain,lite,3:01,3,13,181
9/3/2023 14:00,9/3/2023,14:00,Sunday,lite,lite,sunny,lite,3:08,3,14,188
9/3/2023 15:00,9/3/2023,15:00,Sunday,lite,lite,rain,lite,3:00,3,15,180
9/3/2023 16:00,9/3/2023,16:00,Sunday,lite,lite,rain,lite,3:11,3,16,191
9/3/2023 17:00,9/3/2023,17:00,Sunday,lite,lite,rain,lite,3:16,3,17,196
9/3/2023 18:00,9/3/2023,18:00,Sunday,lite,lite,sunny,lite,3:01,3,18,181
9/3/2023 19:00,9/3/2023,19:00,Sunday,lite,lite,rain,lite,3:13,3,19,193
9/3/2023 20:00,9/3/2023,20:00,Sunday,lite,lite,sunny,lite,3:12,3,20,192
9/3/2023 21:00,9/3/2023,21:00,Sunday,lite,lite,sunny,lite,3:06,3,21,186
9/3/2023 22:00,9/3/2023,22:00,Sunday,lite,lite,rain,lite,3:12,3,22,192
9/3/2023 23:00,9/3/2023,23:00,Sunday,lite,lite,rain,lite,3:06,3,23,186
9/4/2023 0:00,9/4/2023,0:00,Monday,lite,lite,sunny,lite,3:05,4,0,185
9/4/2023 1:00,9/4/2023,1:00,Monday,lite,lite,sunny,lite,3:02,4,1,182
9/4/2023 2:00,9/4/2023,2:00,Monday,lite,lite,rain,lite,3:04,4,2,184
9/4/2023 3:00,9/4/2023,3:00,Monday,lite,lite,sunny,lite,3:15,4,3,195
9/4/2023 4:00,9/4/2023,4:00,Monday,lite,lite,sunny,lite,3:00,4,4,180
9/4/2023 5:00,9/4/2023,5:00,Monday,lite,lite,rain,lite,3:10,4,5,190
9/4/2023 6:00,9/4/2023,6:00,Monday,heavy,heavy,sunny,heavy,3:56,4,6,236
9/4/2023 7:00,9/4/2023,7:00,Monday,heavy,heavy,sunny,heavy,3:50,4,7,230
9/4/2023 8:00,9/4/2023,8:00,Monday,heavy,heavy,rain,heavy,4:27,4,8,267
9/4/2023 9:00,9/4/2023,9:00,Monday,heavy,heavy,rain,heavy,4:04,4,9,244
9/4/2023 10:00,9/4/2023,10:00,Monday,lite,lite,sunny,moderate,3:37,4,10,217
9/4/2023 11:00,9/4/2023,11:00,Monday,lite,lite,sunny,moderate,3:26,4,11,206
9/4/2023 12:00,9/4/2023,12:00,Monday,lite,lite,sunny,moderate,3:29,4,12,209
9/4/2023 13:00,9/4/2023,13:00,Monday,heavy,lite,sunny,moderate,3:26,4,13,206
9/4/2023 14:00,9/4/2023,14:00,Monday,heavy,lite,rain,moderate,3:20,4,14,200
9/4/2023 15:00,9/4/2023,15:00,Monday,heavy,lite,sunny,moderate,3:31,4,15,211
9/4/2023 16:00,9/4/2023,16:00,Monday,heavy,heavy,rain,heavy,4:11,4,16,251
9/4/2023 17:00,9/4/2023,17:00,Monday,heavy,heavy,rain,heavy,4:25,4,17,265
9/4/2023 18:00,9/4/2023,18:00,Monday,heavy,heavy,sunny,heavy,4:03,4,18,243
9/4/2023 19:00,9/4/2023,19:00,Monday,heavy,heavy,rain,heavy,4:28,4,19,268
9/4/2023 20:00,9/4/2023,20:00,Monday,heavy,heavy,rain,heavy,3:51,4,20,231
9/4/2023 21:00,9/4/2023,21:00,Monday,lite,lite,sunny,lite,3:09,4,21,189
9/4/2023 22:00,9/4/2023,22:00,Monday,lite,lite,rain,lite,3:13,4,22,193
9/4/2023 23:00,9/4/2023,23:00,Monday,lite,lite,sunny,lite,3:12,4,23,192
9/5/2023 0:00,9/5/2023,0:00,Tuesday,lite,lite,rain,lite,3:27,5,0,207
9/5/2023 1:00,9/5/2023,1:00,Tuesday,lite,lite,sunny,lite,3:08,5,1,188
9/5/2023 2:00,9/5/2023,2:00,Tuesday,lite,lite,sunny,lite,3:03,5,2,183
9/5/2023 3:00,9/5/2023,3:00,Tuesday,lite,lite,sunny,lite,3:15,5,3,195
9/5/2023 4:00,9/5/2023,4:00,Tuesday,lite,lite,sunny,lite,3:13,5,4,193
9/5/2023 5:00,9/5/2023,5:00,Tuesday,lite,lite,sunny,lite,3:08,5,5,188
9/5/2023 6:00,9/5/2023,6:00,Tuesday,heavy,heavy,rain,heavy,4:06,5,6,246
9/5/2023 7:00,9/5/2023,7:00,Tuesday,heavy,heavy,sunny,heavy,4:02,5,7,242
9/5/2023 8:00,9/5/2023,8:00,Tuesday,heavy,heavy,sunny,heavy,4:13,5,8,253
9/5/2023 9:00,9/5/2023,9:00,Tuesday,heavy,heavy,rain,heavy,3:54,5,9,234
9/5/2023 10:00,9/5/2023,10:00,Tuesday,lite,lite,rain,moderate,3:44,5,10,224
9/5/2023 11:00,9/5/2023,11:00,Tuesday,lite,lite,rain,moderate,3:35,5,11,215
9/5/2023 12:00,9/5/2023,12:00,Tuesday,lite,lite,rain,moderate,4:00,5,12,240
9/5/2023 13:00,9/5/2023,13:00,Tuesday,heavy,lite,sunny,moderate,3:43,5,13,223
9/5/2023 14:00,9/5/2023,14:00,Tuesday,heavy,lite,rain,moderate,3:34,5,14,214
9/5/2023 15:00,9/5/2023,15:00,Tuesday,heavy,lite,rain,moderate,3:45,5,15,225
9/5/2023 16:00,9/5/2023,16:00,Tuesday,heavy,heavy,sunny,heavy,3:48,5,16,228
9/5/2023 17:00,9/5/2023,17:00,Tuesday,heavy,heavy,rain,heavy,4:11,5,17,251
9/5/2023 18:00,9/5/2023,18:00,Tuesday,heavy,heavy,sunny,heavy,3:53,5,18,233
9/5/2023 19:00,9/5/2023,19:00,Tuesday,heavy,heavy,sunny,heavy,4:13,5,19,253
9/5/2023 20:00,9/5/2023,20:00,Tuesday,heavy,heavy,sunny,heavy,4:10,5,20,250
9/5/2023 21:00,9/5/2023,21:00,Tuesday,lite,lite,rain,lite,3:26,5,21,206
9/5/2023 22:00,9/5/2023,22:00,Tuesday,lite,lite,rain,lite,3:24,5,22,204
9/5/2023 23:00,9/5/2023,23:00,Tuesday,lite,lite,sunny,lite,3:13,5,23,193
9/6/2023 0:00,9/6/2023,0:00,Wednesday,lite,lite,sunny,lite,3:04,6,0,184
9/6/2023 1:00,9/6/2023,1:00,Wednesday,lite,lite,sunny,lite,3:02,6,1,182
9/6/2023 2:00,9/6/2023,2:00,Wednesday,lite,lite,rain,lite,3:14,6,2,194
9/6/2023 3:00,9/6/2023,3:00,Wednesday,lite,lite,rain,lite,3:17,6,3,197
9/6/2023 4:00,9/6/2023,4:00,Wednesday,lite,lite,rain,lite,3:08,6,4,188
9/6/2023 5:00,9/6/2023,5:00,Wednesday,lite,lite,rain,lite,3:00,6,5,180
9/6/2023 6:00,9/6/2023,6:00,Wednesday,heavy,heavy,sunny,heavy,4:02,6,6,242
9/6/2023 7:00,9/6/2023,7:00,Wednesday,heavy,heavy,rain,heavy,4:05,6,7,245
9/6/2023 8:00,9/6/2023,8:00,Wednesday,heavy,heavy,sunny,heavy,3:58,6,8,238
9/6/2023 9:00,9/6/2023,9:00,Wednesday,heavy,heavy,sunny,heavy,4:02,6,9,242
9/6/2023 10:00,9/6/2023,10:00,Wednesday,lite,lite,rain,moderate,3:46,6,10,226
9/6/2023 11:00,9/6/2023,11:00,Wednesday,lite,lite,rain,moderate,3:43,6,11,223
9/6/2023 12:00,9/6/2023,12:00,Wednesday,lite,lite,rain,moderate,3:45,6,12,225
9/6/2023 13:00,9/6/2023,13:00,Wednesday,heavy,lite,sunny,moderate,3:20,6,13,200
9/6/2023 14:00,9/6/2023,14:00,Wednesday,heavy,lite,sunny,moderate,3:43,6,14,223
9/6/2023 15:00,9/6/2023,15:00,Wednesday,heavy,lite,rain,moderate,3:56,6,15,236
9/6/2023 16:00,9/6/2023,16:00,Wednesday,heavy,heavy,sunny,heavy,3:56,6,16,236
9/6/2023 17:00,9/6/2023,17:00,Wednesday,heavy,heavy,sunny,heavy,4:05,6,17,245
9/6/2023 18:00,9/6/2023,18:00,Wednesday,heavy,heavy,rain,heavy,4:02,6,18,242
9/6/2023 19:00,9/6/2023,19:00,Wednesday,heavy,heavy,sunny,heavy,4:07,6,19,247
9/6/2023 20:00,9/6/2023,20:00,Wednesday,heavy,heavy,rain,heavy,4:15,6,20,255
9/6/2023 21:00,9/6/2023,21:00,Wednesday,lite,lite,rain,lite,3:27,6,21,207
9/6/2023 22:00,9/6/2023,22:00,Wednesday,lite,lite,rain,lite,3:28,6,22,208
9/6/2023 23:00,9/6/2023,23:00,Wednesday,lite,lite,rain,lite,3:29,6,23,209
9/7/2023 0:00,9/7/2023,0:00,Thursday,lite,lite,rain,lite,3:20,7,0,200
9/7/2023 1:00,9/7/2023,1:00,Thursday,lite,lite,rain,lite,3:23,7,1,203
9/7/2023 2:00,9/7/2023,2:00,Thursday,lite,lite,sunny,lite,3:14,7,2,194
9/7/2023 3:00,9/7/2023,3:00,Thursday,lite,lite,rain,lite,3:29,7,3,209
9/7/2023 4:00,9/7/2023,4:00,Thursday,lite,lite,sunny,lite,3:02,7,4,182
9/7/2023 5:00,9/7/2023,5:00,Thursday,lite,lite,sunny,lite,3:12,7,5,192
9/7/2023 6:00,9/7/2023,6:00,Thursday,heavy,heavy,rain,heavy,4:04,7,6,244
9/7/2023 7:00,9/7/2023,7:00,Thursday,heavy,heavy,sunny,heavy,3:46,7,7,226
9/7/2023 8:00,9/7/2023,8:00,Thursday,heavy,heavy,rain,heavy,4:01,7,8,241
9/7/2023 9:00,9/7/2023,9:00,Thursday,heavy,heavy,sunny,heavy,3:58,7,9,238
9/7/2023 10:00,9/7/2023,10:00,Thursday,lite,lite,sunny,moderate,3:24,7,10,204
9/7/2023 11:00,9/7/2023,11:00,Thursday,lite,lite,rain,moderate,3:51,7,11,231
9/7/2023 12:00,9/7/2023,12:00,Thursday,lite,lite,sunny,moderate,3:25,7,12,205
9/7/2023 13:00,9/7/2023,13:00,Thursday,heavy,lite,rain,moderate,3:23,7,13,203
9/7/2023 14:00,9/7/2023,14:00,Thursday,heavy,lite,rain,moderate,3:57,7,14,237
9/7/2023 15:00,9/7/2023,15:00,Thursday,heavy,lite,rain,moderate,3:30,7,15,210
9/7/2023 16:00,9/7/2023,16:00,Thursday,heavy,heavy,rain,heavy,4:12,7,16,252
9/7/2023 17:00,9/7/2023,17:00,Thursday,heavy,heavy,sunny,heavy,4:10,7,17,250
9/7/2023 18:00,9/7/2023,18:00,Thursday,heavy,heavy,sunny,heavy,3:52,7,18,232
9/7/2023 19:00,9/7/2023,19:00,Thursday,heavy,heavy,rain,heavy,4:19,7,19,259
9/7/2023 20:00,9/7/2023,20:00,Thursday,heavy,heavy,rain,heavy,4:19,7,20,259
9/7/2023 21:00,9/7/2023,21:00,Thursday,lite,lite,sunny,lite,3:02,7,21,182
9/7/2023 22:00,9/7/2023,22:00,Thursday,lite,lite,sunny,lite,3:15,7,22,195
9/7/2023 23:00,9/7/2023,23:00,Thursday,lite,lite,rain,lite,3:05,7,23,185
9/8/2023 0:00,9/8/2023,0:00,Friday,lite,lite,sunny,lite,3:07,8,0,187
9/8/2023 1:00,9/8/2023,1:00,Friday,lite,lite,rain,lite,3:30,8,1,210
9/8/2023 2:00,9/8/2023,2:00,Friday,lite,lite,sunny,lite,3:09,8,2,189
9/8/2023 3:00,9/8/2023,3:00,Friday,lite,lite,rain,lite,3:20,8,3,200
9/8/2023 4:00,9/8/2023,4:00,Friday,lite,lite,sunny,lite,3:15,8,4,195
9/8/2023 5:00,9/8/2023,5:00,Friday,lite,lite,sunny,lite,3:00,8,5,180
9/8/2023 6:00,9/8/2023,6:00,Friday,heavy,heavy,sunny,heavy,3:49,8,6,229
9/8/2023 7:00,9/8/2023,7:00,Friday,heavy,heavy,rain,heavy,4:25,8,7,265
9/8/2023 8:00,9/8/2023,8:00,Friday,heavy,heavy,rain,heavy,3:58,8,8,238
9/8/2023 9:00,9/8/2023,9:00,Friday,heavy,heavy,rain,heavy,4:24,8,9,264
9/8/2023 10:00,9/8/2023,10:00,Friday,lite,lite,sunny,moderate,3:27,8,10,207
9/8/2023 11:00,9/8/2023,11:00,Friday,lite,lite,rain,moderate,3:30,8,11,210
9/8/2023 12:00,9/8/2023,12:00,Friday,lite,lite,sunny,moderate,3:27,8,12,207
9/8/2023 13:00,9/8/2023,13:00,Friday,heavy,lite,rain,moderate,3:46,8,13,226
9/8/2023 14:00,9/8/2023,14:00,Friday,heavy,lite,sunny,moderate,3:39,8,14,219
9/8/2023 15:00,9/8/2023,15:00,Friday,heavy,lite,sunny,moderate,3:16,8,15,196
9/8/2023 16:00,9/8/2023,16:00,Friday,heavy,heavy,rain,heavy,3:50,8,16,230
9/8/2023 17:00,9/8/2023,17:00,Friday,heavy,heavy,rain,heavy,4:03,8,17,243
9/8/2023 18:00,9/8/2023,18:00,Friday,heavy,heavy,sunny,heavy,4:00,8,18,240
9/8/2023 19:00,9/8/2023,19:00,Friday,heavy,heavy,sunny,heavy,4:14,8,19,254
9/8/2023 20:00,9/8/2023,20:00,Friday,heavy,heavy,sunny,heavy,3:55,8,20,235
9/8/2023 21:00,9/8/2023,21:00,Friday,lite,lite,rain,lite,3:04,8,21,184
9/8/2023 22:00,9/8/2023,22:00,Friday,lite,lite,sunny,lite,3:14,8,22,194
9/8/2023 23:00,9/8/2023,23:00,Friday,lite,lite,rain,lite,3:13,8,23,193
9/9/2023 0:00,9/9/2023,0:00,Saturday,lite,lite,sunny,lite,3:03,9,0,183
9/9/2023 1:00,9/9/2023,1:00,Saturday,lite,lite,sunny,lite,3:02,9,1,182
9/9/2023 2:00,9/9/2023,2:00,Saturday,lite,lite,rain,lite,3:00,9,2,180
9/9/2023 3:00,9/9/2023,3:00,Saturday,lite,lite,sunny,lite,3:06,9,3,186
9/9/2023 4:00,9/9/2023,4:00,Saturday,lite,lite,sunny,lite,3:14,9,4,194
9/9/2023 5:00,9/9/2023,5:00,Saturday,lite,lite,rain,lite,3:21,9,5,201
9/9/2023 6:00,9/9/2023,6:00,Saturday,lite,lite,sunny,lite,3:05,9,6,185
9/9/2023 7:00,9/9/2023,7:00,Saturday,lite,lite,sunny,lite,3:15,9,7,195
9/9/2023 8:00,9/9/2023,8:00,Saturday,lite,lite,rain,lite,3:20,9,8,200
9/9/2023 9:00,9/9/2023,9:00,Saturday,lite,lite,sunny,lite,3:04,9,9,184
9/9/2023 10:00,9/9/2023,10:00,Saturday,lite,lite,sunny,lite,3:07,9,10,187
9/9/2023 11:00,9/9/2023,11:00,Saturday,lite,lite,rain,lite,3:01,9,11,181
9/9/2023 12:00,9/9/2023,12:00,Saturday,lite,lite,sunny,lite,3:12,9,12,192
9/9/2023 13:00,9/9/2023,13:00,Saturday,lite,lite,sunny,lite,3:10,9,13,190
9/9/2023 14:00,9/9/2023,14:00,Saturday,lite,lite,rain,lite,3:16,9,14,196
9/9/2023 15:00,9/9/2023,15:00,Saturday,lite,lite,rain,lite,3:13,9,15,193
9/9/2023 16:00,9/9/2023,16:00,Saturday,lite,lite,sunny,lite,3:15,9,16,195
9/9/2023 17:00,9/9/2023,17:00,Saturday,lite,lite,rain,lite,3:17,9,17,197
9/9/2023 18:00,9/9/2023,18:00,Saturday,lite,lite,sunny,lite,3:07,9,18,187
9/9/2023 19:00,9/9/2023,19:00,Saturday,lite,lite,rain,lite,3:03,9,19,183
9/9/2023 20:00,9/9/2023,20:00,Saturday,lite,lite,sunny,lite,3:00,9,20,180
9/9/2023 21:00,9/9/2023,21:00,Saturday,lite,lite,sunny,lite,3:09,9,21,189
9/9/2023 22:00,9/9/2023,22:00,Saturday,lite,lite,sunny,lite,3:12,9,22,192
9/9/2023 23:00,9/9/2023,23:00,Saturday,lite,lite,rain,lite,3:26,9,23,206
9/10/2023 0:00,9/10/2023,0:00,Sunday,lite,lite,rain,lite,3:09,10,0,189
9/10/2023 1:00,9/10/2023,1:00,Sunday,lite,lite,rain,lite,3:15,10,1,195
9/10/2023 2:00,9/10/2023,2:00,Sunday,lite,lite,sunny,lite,3:10,10,2,190
9/10/2023 3:00,9/10/2023,3:00,Sunday,lite,lite,rain,lite,3:19,10,3,199
9/10/2023 4:00,9/10/2023,4:00,Sunday,lite,lite,rain,lite,3:15,10,4,195
9/10/2023 5:00,9/10/2023,5:00,Sunday,lite,lite,rain,lite,3:11,10,5,191
9/10/2023 6:00,9/10/2023,6:00,Sunday,lite,lite,rain,lite,3:14,10,6,194
9/10/2023 7:00,9/10/2023,7:00,Sunday,lite,lite,rain,lite,3:19,10,7,199
9/10/2023 8:00,9/10/2023,8:00,Sunday,lite,lite,rain,lite,3:16,10,8,196
9/10/2023 9:00,9/10/2023,9:00,Sunday,lite,lite,sunny,lite,3:03,10,9,183
9/10/2023 10:00,9/10/2023,10:00,Sunday,lite,lite,rain,lite,3:17,10,10,197
9/10/2023 11:00,9/10/2023,11:00,Sunday,lite,lite,sunny,lite,3:09,10,11,189
